Set Send Rates,Send Rates,Block Size,Min Latency,Avg Latency,Max Latency,Throughput,CPU Usage (%)
90.0,89.8,215.0,0.15,0.8,2.15,81.0,17.54
90.0,90.2,220.0,0.14,0.79,2.15,81.2,17.56
90.0,89.4,225.0,0.14,0.79,2.16,81.2,17.58
90.0,90.2,230.0,0.14,0.79,2.14,81.0,17.59
90.0,89.9,235.0,0.14,0.8,2.14,81.0,17.61
90.0,89.4,240.0,0.15,0.79,2.16,81.0,17.63
90.0,89.6,245.0,0.15,0.79,2.17,81.0,17.65
90.0,90.1,250.0,0.14,0.79,2.15,81.1,17.67
90.0,90.0,255.0,0.15,0.8,2.14,81.3,17.68
90.0,90.0,260.0,0.16,0.8,2.14,81.1,17.7
90.0,89.8,265.0,0.16,0.81,2.17,81.4,17.72
90.0,89.8,270.0,0.15,0.79,2.12,81.1,17.73
90.0,89.9,275.0,0.13,0.78,2.15,81.1,17.75
90.0,90.3,280.0,0.14,0.79,2.14,81.0,17.77
90.0,90.0,285.0,0.14,0.79,2.14,81.3,17.79
90.0,89.7,290.0,0.14,0.79,2.16,81.2,17.8
90.0,89.6,295.0,0.14,0.79,2.13,81.0,17.82
90.0,90.0,300.0,0.14,0.8,2.18,81.0,17.84
90.0,89.8,305.0,0.14,0.81,2.14,81.0,17.87
90.0,89.6,310.0,0.14,0.81,2.14,81.2,17.88
90.0,89.7,315.0,0.16,0.79,2.13,81.2,17.9
90.0,89.8,320.0,0.15,0.8,2.15,81.1,17.92
90.0,90.0,325.0,0.16,0.81,2.15,80.6,17.94
90.0,90.4,330.0,0.14,0.8,2.14,81.3,17.96
90.0,89.7,335.0,0.15,0.8,2.18,81.3,17.98
90.0,89.6,340.0,0.16,0.8,2.2,81.0,18.0
90.0,90.1,345.0,0.14,0.79,2.16,80.4,18.02
90.0,90.1,350.0,0.14,0.81,2.15,81.2,18.04
90.0,89.8,355.0,0.15,0.8,2.16,80.8,18.06
90.0,90.1,360.0,0.14,0.8,2.16,81.1,18.08
90.0,90.0,365.0,0.15,0.8,2.18,80.6,18.09
90.0,90.2,370.0,0.15,0.8,2.14,81.2,18.11
90.0,90.4,375.0,0.14,0.8,2.15,80.8,18.13
90.0,89.8,380.0,0.16,0.8,2.16,80.6,18.14
90.0,89.4,385.0,0.14,0.8,2.17,81.3,18.15
90.0,89.6,390.0,0.14,0.8,2.15,80.9,18.17
90.0,90.0,395.0,0.14,0.8,2.13,81.0,18.18
90.0,90.3,400.0,0.15,0.8,2.17,80.3,18.2
95.0,94.2,10.0,0.04,0.14,0.48,93.8,16.61
95.0,94.6,15.0,0.05,0.17,2.06,80.0,16.64
95.0,95.2,20.0,0.05,0.19,0.42,94.7,16.67
95.0,94.8,25.0,0.06,0.2,0.44,94.3,16.7
95.0,95.0,30.0,0.06,0.26,2.05,80.2,16.74
95.0,95.1,35.0,0.08,0.31,2.07,80.8,16.77
95.0,95.1,40.0,0.08,0.31,0.55,94.3,16.81
95.0,94.9,45.0,0.09,0.36,2.07,80.0,16.83
95.0,95.0,50.0,0.08,0.38,0.66,94.2,16.86
95.0,94.5,55.0,0.1,0.41,2.12,79.4,16.89
95.0,95.0,60.0,0.12,0.52,2.11,81.9,16.91
95.0,95.0,65.0,0.12,0.52,2.08,81.0,16.93
95.0,94.4,70.0,0.13,0.54,2.09,80.3,16.95
95.0,94.7,75.0,0.13,0.6,2.08,80.8,16.97
95.0,94.1,80.0,0.13,0.64,2.13,81.3,17.0
95.0,95.1,85.0,0.16,0.69,2.12,83.6,17.02
95.0,95.1,90.0,0.17,0.69,2.07,80.1,17.04
95.0,95.1,95.0,0.19,0.77,2.11,82.6,17.06
95.0,94.7,100.0,0.13,0.72,1.28,93.5,17.09
95.0,93.7,105.0,0.17,0.81,2.11,82.0,17.11
95.0,94.9,110.0,0.17,0.76,2.1,81.4,17.13
95.0,94.6,115.0,0.17,0.77,2.07,81.7,17.15
95.0,95.3,120.0,0.17,0.75,2.07,81.5,17.17
95.0,94.5,125.0,0.18,0.77,2.09,81.7,17.19
95.0,95.2,130.0,0.18,0.76,2.1,81.6,17.21
95.0,95.1,135.0,0.18,0.76,2.09,81.6,17.23
95.0,94.8,140.0,0.18,0.75,2.1,80.9,17.25
95.0,94.8,145.0,0.17,0.74,2.1,81.3,17.27
95.0,95.3,150.0,0.17,0.75,2.11,81.2,17.29
95.0,94.6,155.0,0.15,0.75,2.1,81.6,17.31
95.0,95.2,160.0,0.17,0.76,2.07,81.6,17.33
95.0,95.0,165.0,0.17,0.74,2.08,81.1,17.35
95.0,95.1,170.0,0.18,0.75,2.08,81.5,17.37
95.0,95.1,175.0,0.17,0.76,2.09,81.4,17.39
95.0,95.0,180.0,0.18,0.76,2.09,81.4,17.41
95.0,95.0,185.0,0.16,0.76,2.07,81.6,17.43
95.0,94.9,190.0,0.17,0.76,2.08,81.9,17.45
95.0,95.0,195.0,0.15,0.74,2.08,80.4,17.47
95.0,94.6,200.0,0.17,0.77,2.11,81.6,17.49
95.0,94.8,205.0,0.17,0.76,2.08,81.6,17.51
95.0,95.1,210.0,0.17,0.76,2.08,81.7,17.52
95.0,94.7,215.0,0.16,0.76,2.08,81.7,17.54
95.0,94.9,220.0,0.17,0.75,2.12,81.7,17.56
95.0,95.0,225.0,0.18,0.75,2.08,81.6,17.58
95.0,95.1,230.0,0.18,0.76,2.07,81.7,17.6
95.0,95.2,235.0,0.17,0.76,2.12,81.4,17.61
95.0,94.8,240.0,0.16,0.76,2.08,81.6,17.63
95.0,95.1,245.0,0.17,0.76,2.09,81.5,17.65
95.0,95.2,250.0,0.17,0.76,2.12,81.3,17.67
95.0,95.4,255.0,0.15,0.76,2.11,81.2,17.69
95.0,94.7,260.0,0.18,0.75,2.08,80.8,17.7
95.0,94.8,265.0,0.16,0.76,2.08,81.7,17.72
95.0,95.1,270.0,0.17,0.76,2.09,81.7,17.74
95.0,94.6,275.0,0.15,0.76,2.1,81.7,17.75
95.0,94.1,280.0,0.16,0.76,2.08,81.4,17.77
95.0,95.0,285.0,0.17,0.77,2.1,81.6,17.79
95.0,94.9,290.0,0.17,0.77,2.1,81.5,17.81
95.0,95.0,295.0,0.18,0.76,2.09,81.5,17.83
95.0,94.8,300.0,0.17,0.75,2.08,81.4,17.84
95.0,94.9,305.0,0.18,0.78,2.09,81.7,17.87
95.0,95.1,310.0,0.17,0.75,2.09,81.4,17.89
95.0,95.0,315.0,0.17,0.76,2.07,81.6,17.9
95.0,94.8,320.0,0.15,0.76,2.12,81.3,17.92
95.0,94.1,325.0,0.18,0.76,2.1,81.0,17.94
95.0,94.9,330.0,0.17,0.76,2.09,81.2,17.96
95.0,94.8,335.0,0.17,0.81,2.1,81.2,17.98
95.0,95.1,340.0,0.18,0.76,2.08,81.5,18.0
95.0,94.8,345.0,0.17,0.76,2.08,81.6,18.03
95.0,94.6,350.0,0.18,0.76,2.1,81.4,18.04
95.0,94.8,355.0,0.18,0.76,2.07,81.7,18.06
95.0,95.2,360.0,0.18,0.76,2.08,81.4,18.08
95.0,95.1,365.0,0.17,0.75,2.13,81.1,18.1
95.0,94.0,370.0,0.18,0.77,2.11,81.2,18.11
95.0,94.5,375.0,0.16,0.75,2.09,81.4,18.13
95.0,94.9,380.0,0.17,0.75,2.1,81.5,18.14
95.0,95.1,385.0,0.18,0.77,2.1,81.6,18.16
95.0,95.1,390.0,0.17,0.75,2.08,81.6,18.17
95.0,95.1,395.0,0.15,0.75,2.1,81.3,18.19
95.0,95.1,400.0,0.18,0.76,2.08,81.8,18.2
100.0,100.2,10.0,0.05,0.13,0.46,99.6,16.61
100.0,100.1,15.0,0.06,0.18,2.06,83.6,16.65
100.0,100.3,20.0,0.06,0.17,0.53,99.7,16.68
100.0,100.1,25.0,0.06,0.2,0.42,99.5,16.71
100.0,99.9,30.0,0.06,0.25,2.05,83.6,16.74
100.0,99.6,35.0,0.08,0.29,2.11,83.9,16.77
100.0,99.6,40.0,0.08,0.3,0.57,98.9,16.81
100.0,100.2,45.0,0.09,0.35,2.08,83.5,16.83
100.0,100.1,50.0,0.09,0.37,0.66,99.2,16.86
100.0,100.2,55.0,0.11,0.42,2.09,83.4,16.89
100.0,99.2,60.0,0.11,0.49,2.11,85.2,16.91
100.0,99.6,65.0,0.13,0.51,2.09,84.2,16.93
100.0,100.0,70.0,0.13,0.53,2.07,84.2,16.95
100.0,100.0,75.0,0.14,0.57,2.1,84.4,16.98
100.0,100.0,80.0,0.15,0.62,2.1,85.5,17.0
100.0,100.2,85.0,0.16,0.69,2.13,87.1,17.02
100.0,99.7,90.0,0.17,0.64,2.08,83.4,17.04
100.0,100.1,95.0,0.18,0.73,2.09,86.4,17.07
100.0,99.4,100.0,0.14,0.71,1.33,98.0,17.09
100.0,100.1,105.0,0.2,0.81,2.11,86.5,17.11
100.0,100.2,110.0,0.21,0.74,1.3,96.7,17.13
100.0,99.9,115.0,0.18,0.72,1.3,97.7,17.15
100.0,98.6,120.0,0.19,0.73,1.39,96.7,17.17
100.0,100.1,125.0,0.19,0.72,1.31,97.0,17.19
100.0,100.1,130.0,0.2,0.73,1.28,96.7,17.21
100.0,100.1,135.0,0.2,0.73,1.33,96.8,17.23
100.0,100.0,140.0,0.19,0.72,1.29,96.9,17.25
100.0,99.9,145.0,0.18,0.72,1.32,96.9,17.27
100.0,99.7,150.0,0.2,0.73,1.39,97.4,17.29
100.0,99.9,155.0,0.17,0.72,1.3,97.3,17.31
100.0,99.8,160.0,0.18,0.72,1.29,97.1,17.33
100.0,100.3,165.0,0.19,0.73,1.32,97.3,17.35
100.0,99.7,170.0,0.19,0.73,1.37,97.0,17.37
100.0,99.7,175.0,0.21,0.72,1.29,97.6,17.39
100.0,98.8,180.0,0.17,0.72,1.39,97.1,17.41
100.0,99.7,185.0,0.19,0.72,1.31,97.0,17.43
100.0,99.1,190.0,0.2,0.72,1.34,96.5,17.45
100.0,99.9,195.0,0.2,0.72,1.29,97.3,17.47
100.0,100.0,200.0,0.21,0.73,1.3,96.8,17.49
100.0,99.9,205.0,0.2,0.72,1.3,97.0,17.51
100.0,99.9,210.0,0.2,0.74,1.33,97.0,17.53
100.0,99.5,215.0,0.19,0.73,1.35,97.3,17.54
100.0,99.5,220.0,0.19,0.71,1.34,97.7,17.56
100.0,100.0,225.0,0.19,0.72,1.32,97.1,17.58
100.0,99.1,230.0,0.2,0.73,1.35,96.3,17.6
100.0,99.5,235.0,0.18,0.72,1.34,97.6,17.62
100.0,99.8,240.0,0.2,0.73,1.32,97.0,17.63
100.0,100.0,245.0,0.2,0.72,1.33,97.2,17.65
100.0,99.8,250.0,0.19,0.73,1.32,97.2,17.67
100.0,99.6,255.0,0.19,0.72,1.34,97.1,17.69
100.0,100.1,260.0,0.19,0.73,1.32,97.4,17.7
100.0,99.5,265.0,0.19,0.72,1.38,96.3,17.72
100.0,100.3,270.0,0.19,0.72,1.35,97.3,17.74
100.0,99.5,275.0,0.18,0.73,1.35,96.8,17.76
100.0,99.8,280.0,0.2,0.72,1.35,97.6,17.77
100.0,100.1,285.0,0.19,0.71,1.28,97.7,17.79
100.0,98.7,290.0,0.18,0.72,1.37,97.0,17.81
100.0,100.3,295.0,0.18,0.73,1.34,97.1,17.83
100.0,100.1,300.0,0.2,0.73,1.32,96.5,17.84
100.0,99.8,305.0,0.2,0.73,1.31,97.5,17.87
100.0,100.0,310.0,0.19,0.72,1.3,97.3,17.89
100.0,100.2,315.0,0.19,0.72,1.28,97.3,17.91
100.0,100.1,320.0,0.2,0.73,1.29,96.0,17.92
100.0,100.2,325.0,0.19,0.72,1.34,97.3,17.94
100.0,99.6,330.0,0.19,0.73,1.36,96.8,17.96
100.0,99.9,335.0,0.2,0.73,1.31,97.3,17.98
100.0,100.0,340.0,0.19,0.73,1.35,97.7,18.0
100.0,99.9,345.0,0.18,0.72,1.29,97.2,18.03
100.0,100.0,350.0,0.2,0.74,1.3,96.2,18.05
100.0,99.9,355.0,0.19,0.72,1.33,97.6,18.07
100.0,100.2,360.0,0.18,0.73,1.32,97.1,18.08
100.0,100.1,365.0,0.2,0.74,1.31,97.0,18.1
100.0,99.9,370.0,0.18,0.72,1.31,97.3,18.11
100.0,100.4,375.0,0.19,0.71,1.29,97.7,18.13
100.0,99.9,380.0,0.19,0.72,1.29,97.7,18.14
100.0,99.6,385.0,0.19,0.73,1.33,97.3,18.16
100.0,99.8,390.0,0.2,0.73,1.4,97.0,18.17
100.0,100.0,395.0,0.2,0.72,1.29,96.9,18.19
100.0,99.9,400.0,0.19,0.74,1.32,96.7,18.2
105.0,105.2,10.0,0.04,0.11,0.37,104.7,17.96
105.0,104.9,15.0,0.05,0.15,2.05,87.1,18.01
105.0,104.8,20.0,0.05,0.16,0.5,104.2,18.06
105.0,104.9,25.0,0.05,0.19,0.56,104.4,18.1
105.0,104.3,30.0,0.06,0.23,2.05,86.9,18.14
105.0,105.2,35.0,0.07,0.28,2.07,87.7,18.17
105.0,104.6,40.0,0.06,0.28,0.57,103.9,18.21
105.0,105.4,45.0,0.08,0.31,2.1,87.1,18.25
105.0,104.9,50.0,0.07,0.33,0.6,104.2,18.28
105.0,104.9,55.0,0.09,0.39,2.07,86.9,18.32
105.0,104.8,60.0,0.1,0.45,2.07,89.0,18.35
105.0,104.9,65.0,0.11,0.47,2.06,88.2,18.39
105.0,104.3,70.0,0.12,0.49,2.08,87.2,18.42
105.0,105.0,75.0,0.12,0.52,2.08,88.0,18.45
105.0,105.1,80.0,0.13,0.58,2.07,89.2,18.49
105.0,104.7,85.0,0.12,0.64,2.1,90.8,18.52
105.0,104.3,90.0,0.13,0.59,2.04,87.0,18.56
105.0,105.0,95.0,0.13,0.68,2.1,89.8,18.59
105.0,104.0,100.0,0.11,0.64,1.2,102.8,18.62
105.0,104.0,105.0,0.15,0.73,2.1,89.4,18.66
105.0,105.2,110.0,0.17,0.69,1.25,97.9,18.69
105.0,104.8,115.0,0.17,0.69,1.22,97.3,18.72
105.0,104.6,120.0,0.16,0.68,1.23,98.1,18.76
105.0,104.7,125.0,0.14,0.69,1.24,97.8,18.79
105.0,104.8,130.0,0.16,0.68,1.21,97.5,18.82
105.0,103.4,135.0,0.16,0.69,1.33,97.6,18.85
105.0,104.9,140.0,0.14,0.68,1.25,97.5,18.89
105.0,103.8,145.0,0.17,0.69,1.27,97.3,18.92
105.0,105.2,150.0,0.15,0.68,1.23,97.9,18.95
105.0,104.7,155.0,0.17,0.69,1.21,97.7,18.98
105.0,104.2,160.0,0.16,0.69,1.29,97.3,19.01
105.0,105.0,165.0,0.13,0.67,1.2,97.0,19.04
105.0,104.5,170.0,0.17,0.69,1.25,97.8,19.08
105.0,103.9,175.0,0.17,0.69,1.32,97.1,19.11
105.0,105.2,180.0,0.15,0.68,1.22,97.7,19.14
105.0,105.2,185.0,0.14,0.68,1.22,97.4,19.17
105.0,104.3,190.0,0.18,0.7,1.27,97.7,19.2
105.0,105.0,195.0,0.18,0.69,1.23,97.6,19.23
105.0,104.4,200.0,0.17,0.7,1.24,97.3,19.26
105.0,104.4,205.0,0.16,0.68,1.21,98.1,19.29
105.0,104.8,210.0,0.13,0.67,1.21,97.4,19.32
105.0,104.0,215.0,0.16,0.68,1.26,97.1,19.35
105.0,104.9,220.0,0.14,0.68,1.2,96.0,19.38
105.0,104.8,225.0,0.15,0.68,1.23,96.8,19.41
105.0,104.7,230.0,0.17,0.68,1.2,97.4,19.44
105.0,104.5,235.0,0.12,0.68,1.26,96.6,19.47
105.0,105.1,240.0,0.16,0.69,1.22,97.4,19.5
105.0,104.9,245.0,0.17,0.68,1.22,97.3,19.53
105.0,104.8,250.0,0.15,0.68,1.23,97.1,19.56
105.0,104.5,255.0,0.17,0.69,1.24,97.7,19.59
105.0,104.7,260.0,0.13,0.68,1.26,96.8,19.62
105.0,104.7,265.0,0.17,0.68,1.21,97.7,19.64
105.0,105.0,270.0,0.17,0.69,1.22,98.1,19.67
105.0,104.6,275.0,0.15,0.68,1.23,97.4,19.7
105.0,105.1,280.0,0.17,0.69,1.25,97.8,19.73
105.0,105.1,285.0,0.16,0.68,1.22,96.5,19.76
105.0,105.0,290.0,0.14,0.68,1.23,97.2,19.79
105.0,105.3,295.0,0.14,0.68,1.23,97.4,19.82
105.0,105.2,300.0,0.13,0.68,1.24,96.9,19.84
105.0,104.1,305.0,0.17,0.68,1.23,97.9,19.87
105.0,104.6,310.0,0.13,0.69,1.22,97.6,19.9
105.0,105.2,315.0,0.18,0.68,1.24,98.1,19.93
105.0,104.7,320.0,0.16,0.69,1.21,97.9,19.96
105.0,104.4,325.0,0.15,0.68,1.22,96.5,19.98
105.0,104.9,330.0,0.14,0.68,1.23,97.7,20.01
105.0,104.5,335.0,0.11,0.67,1.23,96.4,20.04
105.0,104.2,340.0,0.16,0.69,1.25,97.6,20.07
105.0,105.2,345.0,0.14,0.68,1.22,97.9,20.09
105.0,105.1,350.0,0.14,0.69,1.24,97.2,20.12
105.0,104.9,355.0,0.17,0.69,1.21,96.6,20.15
105.0,104.8,360.0,0.16,0.69,1.23,97.4,20.18
105.0,104.9,365.0,0.16,0.69,1.25,97.7,20.21
105.0,105.0,370.0,0.15,0.68,1.21,96.6,20.23
105.0,105.1,375.0,0.14,0.69,1.23,96.7,20.26
105.0,104.4,380.0,0.17,0.69,1.25,97.7,20.29
105.0,104.8,385.0,0.13,0.68,1.2,96.8,20.32
105.0,104.8,390.0,0.14,0.68,1.23,96.8,20.34
105.0,105.0,395.0,0.18,0.69,1.25,97.8,20.37
105.0,104.3,400.0,0.16,0.68,1.22,97.8,20.4
110.0,109.7,10.0,0.04,0.13,0.45,109.2,17.96
110.0,110.0,15.0,0.05,0.16,2.06,90.3,18.01
110.0,109.5,20.0,0.05,0.17,0.53,108.9,18.06
110.0,109.1,25.0,0.06,0.18,0.59,108.5,18.1
110.0,109.5,30.0,0.07,0.23,2.05,90.4,18.14
110.0,109.4,35.0,0.07,0.28,2.05,91.1,18.17
110.0,109.4,40.0,0.07,0.28,0.59,108.5,18.21
110.0,109.7,45.0,0.08,0.32,2.09,90.0,18.25
110.0,109.3,50.0,0.07,0.35,0.77,108.4,18.29
110.0,110.2,55.0,0.11,0.4,2.06,90.5,18.32
110.0,109.7,60.0,0.11,0.46,2.1,92.3,18.36
110.0,109.5,65.0,0.13,0.47,2.08,91.3,18.39
110.0,109.0,70.0,0.13,0.5,2.06,90.5,18.42
110.0,109.8,75.0,0.14,0.53,2.08,91.5,18.46
110.0,108.6,80.0,0.14,0.59,2.07,92.0,18.49
110.0,109.6,85.0,0.16,0.65,2.13,93.8,18.52
110.0,110.1,90.0,0.15,0.58,2.07,90.4,18.56
110.0,109.0,95.0,0.16,0.68,2.1,92.7,18.59
110.0,110.2,100.0,0.13,0.62,1.12,108.6,18.62
110.0,110.4,105.0,0.18,0.74,2.11,93.5,18.66
110.0,110.1,110.0,0.19,0.68,1.21,98.3,18.69
110.0,110.0,115.0,0.12,0.68,1.25,97.5,18.72
110.0,109.9,120.0,0.14,0.68,1.2,97.6,18.76
110.0,109.7,125.0,0.08,0.66,1.25,97.6,18.79
110.0,109.8,130.0,0.16,0.67,1.2,98.3,18.82
110.0,110.1,135.0,0.09,0.66,1.2,97.3,18.85
110.0,108.8,140.0,0.17,0.66,1.25,97.5,18.89
110.0,109.8,145.0,0.1,0.67,1.24,97.5,18.92
110.0,109.9,150.0,0.11,0.67,1.23,97.8,18.95
110.0,110.2,155.0,0.09,0.75,2.15,96.5,18.98
110.0,109.6,160.0,0.19,0.68,1.23,97.6,19.02
110.0,109.1,165.0,0.08,0.66,1.25,97.4,19.05
110.0,109.6,170.0,0.19,0.69,1.24,98.2,19.08
110.0,109.9,175.0,0.1,0.66,1.21,97.9,19.11
110.0,110.4,180.0,0.1,0.67,1.22,97.3,19.14
110.0,110.0,185.0,0.11,0.66,1.21,97.3,19.17
110.0,109.3,190.0,0.14,0.68,1.28,97.2,19.2
110.0,109.9,195.0,0.09,0.76,2.16,96.3,19.23
110.0,109.9,200.0,0.11,0.77,2.13,96.6,19.26
110.0,110.3,205.0,0.09,0.78,2.26,96.3,19.29
110.0,110.0,210.0,0.17,0.69,1.29,97.6,19.32
110.0,110.0,215.0,0.14,0.66,1.2,97.2,19.35
110.0,109.8,220.0,0.2,0.68,1.23,97.8,19.38
110.0,109.7,225.0,0.11,0.77,2.15,96.9,19.41
110.0,109.7,230.0,0.11,0.67,1.23,97.7,19.44
110.0,109.0,235.0,0.1,0.76,2.13,96.7,19.47
110.0,109.6,240.0,0.08,0.81,2.18,95.4,19.5
110.0,109.6,245.0,0.09,0.66,1.2,98.0,19.53
110.0,109.9,250.0,0.15,0.67,1.26,97.0,19.56
110.0,110.0,255.0,0.17,0.67,1.26,97.9,19.59
110.0,110.1,260.0,0.11,0.65,1.23,97.5,19.62
110.0,110.2,265.0,0.1,0.67,1.22,97.9,19.65
110.0,109.2,270.0,0.18,0.69,1.24,97.5,19.67
110.0,109.9,275.0,0.1,0.77,2.19,96.3,19.7
110.0,109.8,280.0,0.12,0.68,1.29,97.7,19.73
110.0,110.0,285.0,0.17,0.69,1.26,97.9,19.76
110.0,110.0,290.0,0.11,0.67,1.21,97.3,19.79
110.0,109.9,295.0,0.17,0.66,1.19,98.1,19.82
110.0,108.4,300.0,0.15,0.67,1.3,96.6,19.85
110.0,109.6,305.0,0.16,0.68,1.22,97.8,19.87
110.0,110.1,310.0,0.1,0.77,2.17,96.5,19.9
110.0,109.9,315.0,0.1,0.77,2.2,96.4,19.93
110.0,110.3,320.0,0.11,0.77,2.25,96.7,19.96
110.0,109.7,325.0,0.17,0.67,1.23,97.9,19.98
110.0,110.4,330.0,0.17,0.67,1.21,98.0,20.01
110.0,109.4,335.0,0.1,0.67,1.26,97.2,20.04
110.0,109.2,340.0,0.09,0.66,1.24,97.2,20.07
110.0,109.4,345.0,0.1,0.67,1.22,97.5,20.1
110.0,109.5,350.0,0.08,0.77,2.15,96.6,20.12
110.0,109.9,355.0,0.15,0.68,1.22,97.5,20.15
110.0,109.1,360.0,0.13,0.67,1.22,97.3,20.18
110.0,109.7,365.0,0.12,0.67,1.25,97.1,20.21
110.0,110.5,370.0,0.13,0.68,1.25,97.8,20.24
110.0,109.6,375.0,0.11,0.78,2.22,96.6,20.26
110.0,109.3,380.0,0.16,0.66,1.22,97.1,20.29
110.0,109.6,385.0,0.13,0.68,1.25,97.9,20.32
110.0,110.1,390.0,0.09,0.67,1.25,97.9,20.35
110.0,109.8,395.0,0.2,0.7,1.23,97.7,20.37
110.0,109.7,400.0,0.1,0.66,1.22,97.4,20.4
115.0,114.1,10.0,0.04,0.15,0.46,113.6,17.97
115.0,115.3,15.0,0.05,0.16,2.05,93.9,18.02
115.0,114.9,20.0,0.05,0.17,0.59,114.2,18.06
115.0,115.2,25.0,0.06,0.19,0.43,114.4,18.1
115.0,115.2,30.0,0.08,0.25,2.05,93.9,18.14
115.0,114.7,35.0,0.08,0.29,2.07,94.4,18.18
115.0,114.8,40.0,0.07,0.28,0.71,113.9,18.21
115.0,114.0,45.0,0.09,0.33,2.08,93.2,18.25
115.0,114.8,50.0,0.07,0.34,0.62,113.8,18.29
115.0,115.4,55.0,0.1,0.37,2.07,93.7,18.32
115.0,115.4,60.0,0.12,0.46,2.14,95.4,18.36
115.0,114.6,65.0,0.13,0.47,2.07,94.6,18.39
115.0,113.3,70.0,0.12,0.49,2.06,93.5,18.42
115.0,114.9,75.0,0.14,0.54,2.08,94.6,18.46
115.0,114.2,80.0,0.15,0.57,2.1,95.4,18.49
115.0,114.6,85.0,0.16,0.63,2.08,97.9,18.53
115.0,115.2,90.0,0.17,0.58,2.04,93.9,18.56
115.0,114.4,95.0,0.17,0.68,2.1,96.5,18.59
115.0,114.7,100.0,0.13,0.62,1.14,113.1,18.62
115.0,113.8,105.0,0.2,0.72,2.1,96.2,18.66
115.0,113.5,110.0,0.11,0.72,2.1,96.6,18.69
115.0,114.9,115.0,0.11,0.73,2.24,96.4,18.72
115.0,113.4,120.0,0.09,0.71,2.11,96.5,18.76
115.0,114.4,125.0,0.11,0.72,2.22,96.3,18.79
115.0,115.4,130.0,0.1,0.73,2.22,96.7,18.82
115.0,114.8,135.0,0.1,0.72,2.1,97.7,18.86
115.0,114.6,140.0,0.09,0.73,2.23,96.5,18.89
115.0,114.5,145.0,0.13,0.74,2.24,97.6,18.92
115.0,114.3,150.0,0.11,0.72,2.23,96.1,18.95
115.0,114.9,155.0,0.1,0.74,2.21,97.6,18.99
115.0,114.3,160.0,0.1,0.73,2.21,96.3,19.02
115.0,114.7,165.0,0.14,0.74,2.23,97.4,19.05
115.0,115.0,170.0,0.11,0.73,2.2,97.1,19.08
115.0,113.4,175.0,0.1,0.72,2.15,96.7,19.11
115.0,114.7,180.0,0.13,0.76,2.21,97.0,19.14
115.0,114.8,185.0,0.12,0.73,2.2,98.0,19.17
115.0,113.9,190.0,0.11,0.73,2.21,96.9,19.2
115.0,115.3,195.0,0.11,0.72,2.23,96.9,19.23
115.0,114.6,200.0,0.11,0.73,2.21,97.3,19.26
115.0,114.7,205.0,0.09,0.73,2.23,96.8,19.29
115.0,114.7,210.0,0.11,0.73,2.23,96.9,19.32
115.0,115.1,215.0,0.12,0.72,2.22,97.2,19.35
115.0,113.1,220.0,0.09,0.73,2.13,97.0,19.38
115.0,114.0,225.0,0.1,0.72,2.25,96.1,19.41
115.0,115.4,230.0,0.12,0.73,2.23,96.6,19.44
115.0,113.7,235.0,0.1,0.72,2.12,97.2,19.47
115.0,114.5,240.0,0.11,0.75,2.27,95.8,19.5
115.0,114.6,245.0,0.09,0.73,2.23,96.7,19.53
115.0,114.7,250.0,0.1,0.75,2.26,97.5,19.56
115.0,114.5,255.0,0.1,0.71,2.13,97.2,19.59
115.0,115.2,260.0,0.09,0.72,2.23,96.9,19.62
115.0,114.6,265.0,0.08,0.73,2.13,97.5,19.65
115.0,114.1,270.0,0.09,0.73,2.25,96.7,19.68
115.0,114.7,275.0,0.11,0.73,2.21,97.2,19.71
115.0,112.9,280.0,0.1,0.73,2.1,97.3,19.73
115.0,114.6,285.0,0.1,0.73,2.21,97.6,19.76
115.0,115.0,290.0,0.1,0.75,2.23,97.8,19.79
115.0,115.2,295.0,0.1,0.73,2.23,97.0,19.82
115.0,114.8,300.0,0.1,0.73,2.24,96.9,19.85
115.0,114.7,305.0,0.1,0.72,2.11,97.7,19.88
115.0,113.8,310.0,0.1,0.72,2.1,97.1,19.9
115.0,115.1,315.0,0.1,0.72,2.21,96.8,19.93
115.0,113.8,320.0,0.09,0.72,2.11,97.3,19.96
115.0,114.7,325.0,0.1,0.74,2.22,97.8,19.99
115.0,115.0,330.0,0.11,0.72,2.09,96.9,20.01
115.0,114.5,335.0,0.09,0.74,2.25,96.9,20.04
115.0,113.5,340.0,0.1,0.72,2.09,97.2,20.07
115.0,114.0,345.0,0.11,0.73,2.13,97.3,20.1
115.0,114.6,350.0,0.1,0.74,2.25,97.3,20.12
115.0,114.9,355.0,0.1,0.73,2.25,96.8,20.15
115.0,114.7,360.0,0.11,0.74,2.23,97.4,20.18
115.0,114.9,365.0,0.09,0.72,2.21,96.8,20.21
115.0,114.7,370.0,0.11,0.72,2.1,97.8,20.24
115.0,115.0,375.0,0.1,0.73,2.22,97.6,20.27
115.0,115.0,380.0,0.09,0.74,2.24,97.3,20.29
115.0,114.8,385.0,0.11,0.74,2.26,96.9,20.32
115.0,114.7,390.0,0.09,0.73,2.25,97.1,20.35
115.0,114.5,395.0,0.09,0.72,2.16,97.8,20.38
115.0,114.4,400.0,0.1,0.73,2.14,97.4,20.4
120.0,119.8,10.0,0.04,0.15,0.54,119.2,17.97
120.0,120.1,15.0,0.05,0.17,2.09,96.8,18.02
